datacenter,canceled_job,hours_before_execution,request_month,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,queue_wait_time,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,total_gpu_hours,total_processes,high_value_client
GPU_Cluster_BB,1,204,8,33,17,0.0,52078.0,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T2,GPU_T2,3,no_commitment,0,single_experiment,138.02,0,2,52078.0,3.0,1
GPU_Cluster_BB,1,68,2,8,17,0.0,22634.7,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,75.0,0,0,22634.7,2.0,0
GPU_Cluster_BB,0,12,10,44,25,25980.3,11847.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,multi_run_experiment,85.67,0,0,37827.3,2.0,0
GPU_Cluster_BB,1,51,8,32,12,17481.9,88987.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,140.0,0,3,106468.9,2.0,1
GPU_Cluster_BB,1,156,8,35,31,30109.2,71523.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,82.94,0,1,101632.4,2.0,0
GPU_Cluster_AA,0,254,9,37,12,27340.4,42014.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,36.0,0,0,69355.2,2.0,0
GPU_Cluster_BB,0,153,6,24,13,0.0,32147.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,137.25,0,1,32147.4,2.0,1
GPU_Cluster_AA,1,221,4,18,30,36153.1,84061.5,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,82.0,0,0,120214.6,2.0,0
GPU_Cluster_BB,0,1,11,46,14,0.0,19935.3,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,79.0,0,0,19935.3,1.0,1
GPU_Cluster_BB,0,141,9,39,23,0.0,20127.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,3,no_commitment,0,single_experiment,123.8,0,1,20127.9,2.0,0
GPU_Cluster_AA,0,83,12,52,23,0.0,11233.2,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T8,GPU_T8,2,no_commitment,0,single_experiment,87.0,0,2,11233.2,3.0,0
GPU_Cluster_BB,0,3,4,17,27,0.0,11072.4,2,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,170.0,0,0,11072.4,2.0,1
GPU_Cluster_BB,1,1,2,10,28,31824.7,13632.8,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,60.0,0,0,45457.5,1.0,0
GPU_Cluster_BB,1,124,5,19,8,20733.8,32839.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,126.0,0,0,53573.3,2.0,0
GPU_Cluster_BB,0,35,3,12,25,28553.2,15630.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,91.33,0,1,44183.8,2.0,0
GPU_Cluster_BB,0,6,2,8,14,47438.2,53236.3,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,3,no_commitment,0,single_experiment,102.55,0,0,100674.5,1.0,0
GPU_Cluster_BB,0,4,8,36,30,0.0,17600.7,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,67.0,1,0,17600.7,1.0,1
GPU_Cluster_AA,1,86,3,10,9,0.0,54104.9,2,0.0,0,unknown,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,46.0,0,0,54104.9,2.0,0
GPU_Cluster_BB,1,22,5,21,20,0.0,55408.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,140.0,0,0,55408.7,2.0,1
GPU_Cluster_AA,1,92,2,9,26,17720.5,37889.4,2,0.0,0,unknown,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,79.0,0,0,55609.9,2.0,0
GPU_Cluster_BB,0,190,5,19,6,20721.5,25937.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,0,single_experiment,100.3,0,0,46659.2,2.0,0
GPU_Cluster_AA,1,73,9,40,27,39142.3,22609.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,78.6,0,2,61751.7,2.0,0
GPU_Cluster_BB,1,31,7,29,16,34943.1,0.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,60.0,0,1,34943.1,2.0,0
GPU_Cluster_BB,1,58,12,51,15,0.0,32706.8,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.2,0,0,32706.8,2.0,0
GPU_Cluster_BB,1,18,6,27,26,22952.3,0.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,114.0,0,0,22952.3,2.0,0
GPU_Cluster_BB,0,1,3,12,15,0.0,18244.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,97.0,0,1,18244.2,2.0,0
GPU_Cluster_BB,0,4,1,2,10,0.0,37799.2,1,0.0,0,standard,enterprise_client,enterprise_portal,1,1,10,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,65.0,0,1,37799.2,1.0,1
GPU_Cluster_BB,0,3,7,28,11,26003.5,10652.1,1,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,72.5,0,0,36655.6,1.0,0
GPU_Cluster_AA,0,1,11,47,19,0.0,10661.3,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,38.0,0,0,10661.3,1.0,1
GPU_Cluster_AA,1,326,6,24,17,62747.7,126937.1,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,86.7,0,0,189684.8,2.0,0
GPU_Cluster_BB,1,34,12,50,8,0.0,37478.6,1,0.0,0,standard,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,37478.6,1.0,0
GPU_Cluster_BB,1,87,9,39,25,19236.1,24943.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,170.0,0,0,44179.2,2.0,1
GPU_Cluster_AA,1,28,8,35,25,13002.6,40986.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,226.5,0,2,53989.2,2.0,1
GPU_Cluster_AA,0,40,1,3,16,14204.4,23348.7,1,0.0,0,unknown,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,55.0,0,0,37553.1,1.0,0
GPU_Cluster_BB,0,44,2,8,19,40864.9,39427.9,1,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,61.93,0,1,80292.8,2.0,0
GPU_Cluster_BB,1,263,10,43,21,0.0,25927.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,110.0,0,0,25927.1,2.0,0
GPU_Cluster_BB,0,29,5,19,10,0.0,34538.6,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,4,no_commitment,0,multi_run_experiment,130.0,0,0,34538.6,1.0,0
GPU_Cluster_BB,0,7,12,51,13,0.0,9368.2,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.0,0,0,9368.2,1.0,1
GPU_Cluster_BB,1,84,4,14,1,15976.8,28703.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,87.3,0,0,44679.8,1.0,0
GPU_Cluster_BB,0,11,4,15,14,29998.8,35585.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,106.0,0,1,65583.9,2.0,0
GPU_Cluster_BB,0,67,4,14,1,9518.2,26767.7,2,0.0,0,on_demand,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,75.65,0,0,36285.9,2.0,0
GPU_Cluster_BB,1,313,4,17,29,44622.9,17535.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,62158.5,2.0,0
GPU_Cluster_BB,1,105,3,13,31,19422.9,48040.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,110.7,0,1,67463.0,2.0,0
GPU_Cluster_BB,1,102,5,21,27,32043.0,19909.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,119.52,0,0,51952.9,2.0,0
GPU_Cluster_BB,0,6,7,27,1,0.0,46570.3,1,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,0.0,0,0,46570.3,1.0,0
GPU_Cluster_BB,1,190,7,28,10,26829.3,27456.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,1,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,65.29,0,0,54286.2,2.0,0
GPU_Cluster_BB,1,183,5,19,11,11585.2,66855.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,130.0,0,0,78440.2,2.0,0
GPU_Cluster_AA,0,5,7,28,11,0.0,35817.7,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,165.0,1,0,35817.7,3.0,1
GPU_Cluster_AA,0,6,2,6,11,0.0,14015.8,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,100.0,0,2,14015.8,2.0,0
GPU_Cluster_BB,1,178,4,18,28,0.0,52915.6,2,0.0,0,standard,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,46,single_experiment,120.0,0,0,52915.6,2.0,0
GPU_Cluster_BB,1,55,5,19,11,0.0,32987.8,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,225.0,0,0,32987.8,3.0,1
GPU_Cluster_BB,1,410,5,19,9,0.0,17022.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,17022.1,2.0,0
GPU_Cluster_BB,0,279,4,17,24,12279.9,28868.1,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,109.8,0,1,41148.0,1.0,0
GPU_Cluster_AA,0,156,5,19,8,27836.4,74789.9,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,0,multi_run_experiment,81.71,0,1,102626.3,2.0,0
GPU_Cluster_AA,0,62,4,15,9,34176.4,27535.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,70.84,0,1,61711.7,2.0,0
GPU_Cluster_BB,0,27,9,39,20,0.0,15808.3,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T6,2,no_commitment,0,multi_run_experiment,85.0,0,0,15808.3,1.0,0
GPU_Cluster_BB,1,8,11,48,27,13516.8,32953.0,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,64.0,0,0,46469.8,2.0,0
GPU_Cluster_BB,0,98,5,22,31,0.0,49678.4,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,169.98,0,0,49678.4,3.0,1
GPU_Cluster_BB,1,24,10,41,6,0.0,16212.9,3,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,single_experiment,229.6,0,0,16212.9,3.0,1
GPU_Cluster_AA,0,0,7,29,14,39375.5,58213.3,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T1,0,no_commitment,0,single_experiment,182.6,0,0,97588.8,2.0,1
GPU_Cluster_BB,1,30,2,6,9,9136.9,61228.2,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,90.1,0,1,70365.1,1.0,0
GPU_Cluster_BB,0,182,8,32,3,0.0,15063.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T2,0,no_commitment,0,single_experiment,94.5,0,1,15063.6,2.0,0
GPU_Cluster_BB,1,97,10,41,5,11711.5,38394.0,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,140.0,0,0,50105.5,1.0,1
GPU_Cluster_BB,0,42,11,48,22,0.0,48155.9,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,72.0,0,0,48155.9,2.0,0
GPU_Cluster_BB,0,19,12,50,6,0.0,29560.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,89.89,0,1,29560.9,2.0,0
GPU_Cluster_BB,0,50,1,3,14,0.0,41458.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,43,multi_run_experiment,52.0,0,2,41458.1,2.0,0
GPU_Cluster_BB,1,5,4,15,4,53592.2,77037.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,126.75,0,0,130629.4,2.0,0
GPU_Cluster_BB,1,41,2,8,20,15099.8,18872.2,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,9,single_experiment,75.0,0,0,33972.0,1.0,0
GPU_Cluster_BB,0,151,5,23,31,0.0,54602.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,1,no_commitment,0,multi_run_experiment,95.82,0,0,54602.5,2.0,0
GPU_Cluster_AA,1,138,8,33,12,17831.8,13270.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,214.0,0,0,31102.7,2.0,1
GPU_Cluster_AA,0,266,9,40,29,28543.0,56486.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,long_term_contract,48.75,0,0,85029.2,2.0,0
GPU_Cluster_BB,1,55,9,40,28,0.0,28558.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,112.59,0,0,28558.7,2.0,0
GPU_Cluster_BB,0,116,3,12,24,0.0,20586.6,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,100.0,0,1,20586.6,2.0,0
GPU_Cluster_BB,1,63,11,47,17,11904.5,50483.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,74.8,0,1,62387.7,2.0,0
GPU_Cluster_BB,1,96,6,25,23,0.0,9497.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,126.0,0,0,9497.0,2.0,0
GPU_Cluster_BB,0,61,2,6,8,0.0,44795.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,90.1,0,1,44795.4,2.0,0
GPU_Cluster_BB,1,156,4,17,26,0.0,40823.9,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,100.0,0,0,40823.9,2.0,0
GPU_Cluster_BB,0,70,5,18,1,14301.7,58354.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,123.0,0,0,72656.6,2.0,0
GPU_Cluster_BB,1,57,4,17,17,34534.3,116248.1,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,0,single_experiment,143.29,0,0,150782.4,2.0,1
GPU_Cluster_BB,1,6,10,40,1,11191.5,52277.0,2,0.0,0,standard,internal_research,api_direct,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,100.0,0,0,63468.5,2.0,0
GPU_Cluster_AA,0,181,3,12,19,29008.9,40710.8,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,29.0,0,0,69719.7,1.0,0
GPU_Cluster_BB,1,26,10,42,11,0.0,21437.8,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,120.0,0,0,21437.8,1.0,0
GPU_Cluster_AA,0,54,11,45,4,23611.5,26093.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T3,0,no_commitment,0,single_experiment,30.24,0,0,49705.1,2.0,0
GPU_Cluster_BB,0,6,4,15,12,0.0,20576.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,100.0,0,1,20576.1,2.0,0
GPU_Cluster_BB,0,101,7,27,6,20904.0,41345.9,2,3.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,1,no_commitment,0,single_experiment,255.0,0,0,62249.9,5.0,1
GPU_Cluster_BB,1,98,11,48,23,25615.6,37592.6,1,0.0,0,enterprise,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,84.0,0,0,63208.2,1.0,0
GPU_Cluster_BB,0,146,6,25,20,0.0,42214.6,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,108.0,0,0,42214.6,1.0,0
GPU_Cluster_AA,0,78,9,39,26,32756.9,53059.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,74.43,1,1,85816.5,2.0,0
GPU_Cluster_BB,1,27,12,50,6,0.0,15594.7,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,11,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,88.0,0,1,15594.7,1.0,1
GPU_Cluster_BB,0,77,4,16,16,16140.1,23255.3,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,95.2,0,1,39395.4,1.0,0
GPU_Cluster_AA,1,310,6,26,27,13628.9,96685.6,3,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T8,GPU_T8,0,no_commitment,0,single_experiment,160.43,0,0,110314.5,4.0,1
GPU_Cluster_BB,0,70,4,17,22,27504.7,30340.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,97.33,0,0,57845.6,2.0,0
GPU_Cluster_BB,0,247,6,24,6,14649.0,9232.6,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,multi_run_experiment,115.0,0,1,23881.6,2.0,0
GPU_Cluster_BB,1,112,3,13,26,16923.7,0.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.2,0,2,16923.7,2.0,0
GPU_Cluster_BB,1,23,5,18,5,13459.9,18925.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,149.0,0,1,32385.0,2.0,1
GPU_Cluster_AA,1,215,6,23,1,0.0,58797.0,2,0.0,0,enterprise,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,110.0,0,0,58797.0,2.0,0
GPU_Cluster_BB,0,71,1,1,2,16425.8,24356.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,97.4,1,2,40782.3,2.0,0
GPU_Cluster_AA,0,0,4,17,27,37821.3,44482.3,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,2,no_commitment,0,single_experiment,123.1,1,0,82303.6,1.0,0
GPU_Cluster_BB,0,78,12,53,26,12841.8,47606.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,110.84,0,2,60448.1,2.0,0
GPU_Cluster_BB,0,75,3,13,24,0.0,44632.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,114.3,0,1,44632.1,2.0,0
GPU_Cluster_AA,0,198,5,18,5,19901.6,31596.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,54.0,0,1,51497.6,2.0,0
GPU_Cluster_AA,0,32,2,6,11,65875.7,107973.7,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,107.0,1,2,173849.4,2.0,0
GPU_Cluster_BB,1,42,11,49,29,0.0,25206.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,25206.8,2.0,0
GPU_Cluster_BB,1,398,8,33,11,0.0,22056.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,22056.1,2.0,0
GPU_Cluster_AA,1,243,9,36,4,0.0,18114.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,110.7,0,1,18114.3,2.0,0
GPU_Cluster_BB,1,1,8,34,20,0.0,30275.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,106.0,0,3,30275.2,2.0,0
GPU_Cluster_BB,0,7,8,32,5,0.0,33390.3,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,61.0,0,0,33390.3,1.0,0
GPU_Cluster_BB,1,91,8,34,23,0.0,14493.6,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,140.0,0,2,14493.6,1.0,1
GPU_Cluster_BB,0,156,6,23,8,0.0,50585.2,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,126.0,0,1,50585.2,2.0,0
GPU_Cluster_BB,0,6,5,20,12,0.0,23452.4,1,0.0,0,standard,enterprise_client,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,129.0,0,0,23452.4,1.0,1
GPU_Cluster_BB,0,72,4,13,1,19747.2,59872.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,75.0,0,0,79619.4,2.0,0
GPU_Cluster_BB,0,45,8,33,13,30447.8,19435.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,109.44,0,0,49883.3,2.0,0
GPU_Cluster_AA,0,6,1,3,10,20860.5,36358.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,52.8,0,1,57218.7,2.0,0
GPU_Cluster_BB,1,42,11,49,29,0.0,34658.6,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,34658.6,2.0,0
GPU_Cluster_BB,0,57,12,50,8,0.0,28567.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,96.6,0,1,28567.4,2.0,0
GPU_Cluster_BB,0,187,5,21,24,0.0,68436.8,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,0,single_experiment,138.83,0,2,68436.8,3.0,1
GPU_Cluster_BB,1,6,10,41,4,42046.7,41168.7,2,0.0,0,standard,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,57.92,0,0,83215.4,2.0,0
GPU_Cluster_BB,0,98,11,48,23,10961.9,26581.8,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,70.0,0,0,37543.7,1.0,0
GPU_Cluster_BB,0,115,2,9,27,27108.0,44117.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,76.0,0,0,71225.1,1.0,0
GPU_Cluster_AA,1,194,7,29,17,35448.5,69543.2,2,2.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,290.67,0,0,104991.7,4.0,1
GPU_Cluster_BB,0,11,5,19,9,0.0,40908.3,1,0.0,0,standard,managed_account,broker_platform,1,0,1,GPU_T4,GPU_T4,0,no_commitment,0,team_project,110.0,0,1,40908.3,1.0,0
GPU_Cluster_BB,0,56,3,11,13,7053.7,49899.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,67.15,0,1,56953.6,2.0,0
GPU_Cluster_BB,0,8,4,16,17,15080.6,32233.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,135.0,0,0,47313.7,2.0,0
