datacenter,canceled_job,hours_before_execution,request_month,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,y_true,y_pred,is_error
GPU_Cluster_BB,1,21,5,12,24328.8,170023.9,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,290.56,0,0,1,1,0,True
GPU_Cluster_BB,1,54,8,10,38546.7,135565.9,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,2,no_commitment,single_experiment,170.0,0,1,1,1,0,True
GPU_Cluster_AA,1,40,6,9,0.0,37460.8,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,6,no_commitment,single_experiment,167.0,0,2,1,1,0,True
GPU_Cluster_BB,1,82,5,17,0.0,20608.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.75,0,0,0,1,0,True
GPU_Cluster_BB,1,39,6,7,0.0,37757.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,126.67,0,1,0,1,0,True
GPU_Cluster_BB,1,252,10,15,39968.1,10753.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,106.3,0,0,0,1,0,True
GPU_Cluster_AA,1,0,11,14,16388.6,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,65.0,0,0,0,1,0,True
GPU_Cluster_BB,1,21,1,16,8148.8,66347.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,95.16,0,0,0,1,0,True
GPU_Cluster_BB,1,125,8,25,0.0,14170.9,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.95,0,1,0,1,0,True
GPU_Cluster_BB,1,195,12,2,0.0,27141.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,1,no_commitment,multi_run_experiment,71.22,0,0,0,1,0,True
GPU_Cluster_AA,1,135,7,14,14396.8,14826.4,2,2.0,0,standard,internal_research,api_direct,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,198.33,0,2,1,1,0,True
GPU_Cluster_BB,1,116,9,18,12348.3,34595.3,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,96.05,0,0,0,1,0,True
GPU_Cluster_BB,1,52,3,9,0.0,54902.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,63.75,0,0,0,1,0,True
GPU_Cluster_BB,1,105,3,31,19422.9,48040.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,110.7,0,1,0,1,0,True
GPU_Cluster_BB,1,92,3,12,21159.5,33154.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,single_experiment,91.8,0,1,0,1,0,True
GPU_Cluster_BB,1,28,5,19,0.0,18015.8,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,95.0,0,0,1,1,0,True
GPU_Cluster_AA,1,2,9,24,43651.8,10175.9,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,165.0,0,0,1,1,0,True
GPU_Cluster_BB,1,261,10,22,14187.9,14743.1,2,1.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,161.25,0,2,1,1,0,True
GPU_Cluster_AA,1,15,11,27,0.0,35188.6,2,0.0,0,standard,enterprise_client,api_direct,0,1,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,60.0,0,0,1,1,0,True
GPU_Cluster_BB,1,76,11,7,17373.2,46309.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,189.0,0,1,1,1,0,True
GPU_Cluster_BB,1,175,10,30,26959.9,80536.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,90.9,0,2,0,1,0,True
GPU_Cluster_AA,1,168,8,17,21993.5,70756.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,single_experiment,237.5,0,2,1,1,0,True
GPU_Cluster_AA,1,239,4,22,36657.3,65907.2,3,0.0,0,enterprise,research_consortium,enterprise_portal,0,0,0,GPU_T3,GPU_T3,0,no_commitment,multi_run_experiment,158.0,0,0,1,1,0,True
GPU_Cluster_AA,1,4,7,10,11594.4,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,125.0,0,1,0,1,0,True
GPU_Cluster_AA,1,21,2,25,29076.3,14151.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,60.0,0,2,0,1,0,True
GPU_Cluster_BB,1,37,5,8,10253.4,58430.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,191.4,0,1,1,1,0,True
GPU_Cluster_BB,1,97,7,8,12762.8,38213.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,76.5,0,2,0,1,0,True
GPU_Cluster_AA,1,0,6,30,0.0,44628.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T6,0,no_commitment,single_experiment,144.0,0,0,1,1,0,True
GPU_Cluster_AA,1,102,2,8,15068.6,30673.8,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,50.0,0,0,0,1,0,True
GPU_Cluster_AA,1,1,9,4,0.0,11041.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T5,0,no_commitment,single_experiment,117.9,0,0,0,1,0,True
GPU_Cluster_BB,1,130,9,29,0.0,35219.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,139.5,0,2,1,1,0,True
GPU_Cluster_BB,1,70,6,3,0.0,36325.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,100.0,0,0,0,1,0,True
GPU_Cluster_BB,1,418,9,26,15569.6,32368.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,75.0,0,0,0,1,0,True
GPU_Cluster_BB,1,136,5,1,8454.6,9529.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,108.0,0,2,0,1,0,True
GPU_Cluster_BB,1,19,1,8,26934.6,19159.6,2,2.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,134.5,0,0,0,1,0,True
GPU_Cluster_BB,1,4,2,23,0.0,15268.3,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,1.0,0,0,0,1,0,True
GPU_Cluster_BB,1,44,7,15,26596.4,19486.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,153.33,0,1,1,1,0,True
GPU_Cluster_BB,1,4,8,28,10794.1,0.0,1,0.0,0,standard,sponsored_project,enterprise_portal,1,0,3,GPU_T1,GPU_T1,0,no_commitment,single_experiment,0.0,0,2,0,1,0,True
GPU_Cluster_AA,1,302,5,9,0.0,97385.5,2,0.0,0,priority,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,81.0,0,0,0,1,0,True
GPU_Cluster_AA,1,16,3,24,0.0,27797.0,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T8,GPU_T8,0,no_commitment,single_experiment,120.0,0,1,0,1,0,True
GPU_Cluster_BB,1,15,7,15,15276.5,16205.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,139.0,0,2,1,1,0,True
GPU_Cluster_AA,1,63,4,20,15040.5,41092.8,1,0.0,0,standard,research_consortium,enterprise_portal,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_BB,1,71,1,15,15979.1,28332.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.4,0,3,0,1,0,True
GPU_Cluster_BB,1,96,7,23,0.0,29096.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,68.0,0,1,0,1,0,True
GPU_Cluster_AA,1,74,9,25,25450.2,54085.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,89.06,0,3,0,1,0,True
GPU_Cluster_BB,1,77,11,16,10838.8,53534.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,72.25,0,2,0,1,0,True
GPU_Cluster_BB,1,2,11,2,0.0,10323.2,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_AA,1,48,11,25,13829.0,16819.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,single_experiment,48.0,0,1,0,1,0,True
GPU_Cluster_AA,1,10,6,23,0.0,22140.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,2,1,1,0,True
GPU_Cluster_BB,1,3,9,27,41356.1,0.0,1,0.0,0,standard,enterprise_client,enterprise_portal,1,1,2,GPU_T1,GPU_T1,0,no_commitment,single_experiment,65.0,0,0,1,1,0,True
GPU_Cluster_BB,1,78,4,28,0.0,19726.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T5,0,no_commitment,single_experiment,108.0,0,0,0,1,0,True
GPU_Cluster_AA,1,41,1,17,0.0,22781.2,1,0.0,0,unknown,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T4,1,no_commitment,multi_run_experiment,55.0,0,0,0,1,0,True
GPU_Cluster_BB,1,54,3,1,0.0,45871.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,47.43,0,0,0,1,0,True
GPU_Cluster_BB,1,91,10,20,0.0,41461.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,132.3,0,2,0,1,0,True
GPU_Cluster_BB,1,56,8,27,12116.8,16005.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,136.35,0,1,1,1,0,True
GPU_Cluster_AA,1,345,6,14,57799.3,223841.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,8.0,0,1,0,1,0,True
GPU_Cluster_AA,1,43,4,14,0.0,32373.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,105.0,0,1,0,1,0,True
GPU_Cluster_BB,1,173,5,19,7761.4,31188.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,139.5,0,2,1,1,0,True
GPU_Cluster_AA,1,249,6,15,26778.5,93141.4,3,1.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T8,GPU_T8,1,no_commitment,single_experiment,212.0,0,4,1,1,0,True
GPU_Cluster_BB,1,91,10,7,0.0,12442.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,106.92,0,1,0,1,0,True
GPU_Cluster_AA,1,28,2,1,16060.3,48906.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,46.4,0,2,0,1,0,True
GPU_Cluster_AA,1,66,3,21,14538.7,40191.9,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,37.0,0,0,0,1,0,True
GPU_Cluster_BB,1,37,5,18,0.0,39802.9,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,89.0,0,0,1,1,0,True
GPU_Cluster_BB,1,7,2,21,49230.0,0.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.0,0,2,0,1,0,True
GPU_Cluster_BB,1,170,8,15,20417.0,69647.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,99.45,0,1,0,1,0,True
GPU_Cluster_AA,1,3,1,22,0.0,26938.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,52.8,0,1,0,1,0,True
GPU_Cluster_AA,1,219,9,10,0.0,13603.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,115.0,0,1,0,1,0,True
GPU_Cluster_AA,1,49,10,3,26267.6,145430.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,single_experiment,66.0,0,1,0,1,0,True
GPU_Cluster_BB,1,9,9,8,0.0,41150.3,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,201.5,0,2,1,1,0,True
GPU_Cluster_BB,1,58,1,27,0.0,39124.3,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,multi_run_experiment,80.67,0,1,0,1,0,True
GPU_Cluster_BB,1,48,9,11,9302.7,19729.9,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_BB,1,165,5,5,15433.4,21856.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,89.1,0,0,0,1,0,True
GPU_Cluster_BB,1,97,5,18,0.0,89655.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,130.9,0,0,0,1,0,True
GPU_Cluster_BB,1,98,11,23,16934.6,40699.8,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,70.0,0,0,0,1,0,True
GPU_Cluster_BB,1,7,5,11,0.0,13829.0,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,129.0,0,0,0,1,0,True
GPU_Cluster_BB,1,6,11,17,44083.6,51495.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,78.69,0,0,0,1,0,True
GPU_Cluster_BB,1,12,7,18,25771.3,21325.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_AA,1,26,3,14,0.0,85418.9,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,multi_run_experiment,80.0,0,0,0,1,0,True
GPU_Cluster_BB,1,51,8,12,17481.9,88987.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,3,1,1,0,True
GPU_Cluster_BB,1,176,5,31,0.0,53963.5,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,168.0,0,2,1,1,0,True
GPU_Cluster_BB,1,163,10,26,0.0,72609.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,104.4,0,2,0,1,0,True
GPU_Cluster_AA,1,1,12,15,0.0,59350.4,1,0.0,0,standard,cloud_marketplace,broker_platform,1,1,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,34.0,0,0,0,1,0,True
GPU_Cluster_BB,1,125,5,3,19093.3,62464.2,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,108.0,0,0,0,1,0,True
GPU_Cluster_BB,1,230,9,6,0.0,63215.4,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,137.0,0,0,1,1,0,True
GPU_Cluster_BB,1,164,10,2,0.0,25964.3,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,100.0,0,0,0,1,0,True
GPU_Cluster_BB,1,9,9,15,0.0,33949.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,149.0,0,1,1,1,0,True
GPU_Cluster_BB,1,24,10,6,0.0,16212.9,3,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,single_experiment,229.6,0,0,1,1,0,True
GPU_Cluster_BB,1,65,1,12,0.0,21688.4,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,65.0,0,0,0,1,0,True
GPU_Cluster_BB,1,198,9,22,0.0,36369.6,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,159.3,0,3,1,1,0,True
GPU_Cluster_BB,1,159,5,26,0.0,25474.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,8,no_commitment,multi_run_experiment,198.9,0,0,1,1,0,True
GPU_Cluster_BB,1,134,2,25,0.0,13978.0,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,75.0,0,0,0,1,0,True
GPU_Cluster_AA,1,12,11,18,37477.7,61628.4,2,0.0,0,enterprise,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,73.0,0,0,0,1,0,True
GPU_Cluster_BB,1,224,6,27,0.0,30783.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,117.0,0,2,0,1,0,True
GPU_Cluster_BB,1,60,3,31,0.0,52277.1,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,107.1,0,1,0,1,0,True
GPU_Cluster_BB,1,46,3,15,23232.9,67116.2,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,76.48,0,1,0,1,0,True
GPU_Cluster_BB,1,0,10,10,10183.9,53701.7,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,1,GPU_T1,GPU_T4,0,no_commitment,single_experiment,153.0,0,0,1,1,0,True
GPU_Cluster_BB,1,164,8,19,27489.6,23709.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,130.5,0,1,0,1,0,True
GPU_Cluster_BB,1,1,8,18,0.0,14010.9,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,114.0,0,0,0,1,0,True
GPU_Cluster_AA,1,166,7,4,29367.7,74952.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,57.8,0,1,0,1,0,True
GPU_Cluster_BB,1,3,1,19,12763.8,43814.2,1,0.0,0,on_demand,cloud_marketplace,scheduler_gateway,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,78.0,0,0,0,1,0,True
GPU_Cluster_BB,1,111,5,21,20380.0,17956.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,140.4,0,1,1,1,0,True
GPU_Cluster_AA,1,151,7,22,24461.5,55334.2,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,151.0,0,0,1,1,0,True
GPU_Cluster_AA,1,40,1,16,23622.3,29623.0,1,0.0,0,unknown,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,55.0,0,0,0,1,0,True
GPU_Cluster_AA,1,2,2,22,0.0,53966.0,1,0.0,0,standard,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,36.0,0,0,0,1,0,True
GPU_Cluster_BB,1,289,12,28,18509.8,68034.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,70.55,0,2,0,1,0,True
GPU_Cluster_BB,1,34,8,28,14860.3,47835.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,100.35,0,2,0,1,0,True
GPU_Cluster_BB,1,31,7,18,0.0,22436.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_BB,1,27,8,22,13680.9,33569.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,139.0,0,1,1,1,0,True
GPU_Cluster_AA,1,250,6,18,26445.2,98452.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,99.0,0,2,0,1,0,True
GPU_Cluster_BB,1,72,12,27,0.0,18840.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,79.2,0,2,0,1,0,True
GPU_Cluster_AA,1,87,4,30,39136.4,44329.9,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_BB,1,2,11,17,0.0,62642.4,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,168.0,0,1,1,1,0,True
GPU_Cluster_BB,1,6,3,2,0.0,12923.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,93.0,0,1,0,1,0,True
GPU_Cluster_AA,1,87,4,30,24976.3,39809.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_AA,1,91,7,21,54781.3,104945.2,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,single_experiment,278.0,0,0,1,1,0,True
GPU_Cluster_AA,1,209,6,24,34512.5,51088.8,3,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,162.12,0,0,1,1,0,True
GPU_Cluster_BB,1,116,2,28,38433.8,35525.5,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,61.0,0,0,0,1,0,True
GPU_Cluster_BB,1,101,4,26,0.0,13108.4,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,98.0,0,0,0,1,0,True
GPU_Cluster_BB,1,26,9,5,22807.9,56637.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,116.85,0,1,0,1,0,True
GPU_Cluster_BB,1,57,9,1,0.0,28164.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,123.3,0,1,0,1,0,True
GPU_Cluster_AA,1,5,6,25,13180.3,0.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,91.2,0,0,0,1,0,True
GPU_Cluster_AA,1,127,7,7,13718.9,74322.2,2,0.0,0,priority,internal_research,api_direct,1,1,7,GPU_T5,GPU_T5,0,no_commitment,single_experiment,112.5,0,4,0,1,0,True
GPU_Cluster_AA,1,140,5,10,30320.8,143821.9,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_AA,1,38,4,1,24849.2,94872.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,68.56,0,1,0,1,0,True
GPU_Cluster_BB,1,98,11,23,25615.6,37592.6,1,0.0,0,enterprise,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,84.0,0,0,0,1,0,True
GPU_Cluster_AA,1,125,11,15,24031.9,57905.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,29.16,0,3,0,1,0,True
GPU_Cluster_AA,1,14,3,19,0.0,15594.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,29.0,0,0,0,1,0,True
GPU_Cluster_BB,1,172,5,25,0.0,41111.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,139.5,0,2,1,1,0,True
GPU_Cluster_BB,1,29,9,17,12203.9,15452.9,2,0.0,0,on_demand,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_BB,1,139,1,3,0.0,41718.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,85.0,0,1,0,1,0,True
GPU_Cluster_BB,1,24,7,15,0.0,14314.8,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,190.0,0,2,1,1,0,True
